params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
rows=4608,fp32,0.2821,0.0493,0.0470,5.72,6.00,0.9528,0.0857,3.28
rows=5120,fp16,0.2729,0.0542,0.0432,5.03,6.32,0.7967,0.0363,7.47
rows=5120,bf16,0.2722,0.0543,0.0432,5.02,6.30,0.7960,0.0363,7.48
rows=5120,fp32,0.3457,0.0591,0.0526,5.85,6.57,0.8909,0.1047,3.31
rows=5632,fp16,0.3352,0.0664,0.0558,5.05,6.01,0.8403,0.0668,5.00
rows=5632,bf16,0.3355,0.0663,0.0558,5.06,6.02,0.8413,0.0658,5.10
rows=5632,fp32,0.4171,0.0719,0.0676,5.80,6.17,0.9407,0.1263,3.30
rows=6144,fp16,0.3960,0.0768,0.0608,5.16,6.51,0.7919,0.0504,7.85
rows=6144,bf16,0.3967,0.0767,0.0608,5.17,6.52,0.7925,0.0504,7.87
rows=6144,fp32,0.4939,0.0836,0.0741,5.91,6.67,0.8864,0.1492,3.31
rows=6656,fp16,0.4629,0.0910,0.0757,5.08,6.11,0.8319,0.0918,5.04
rows=6656,bf16,0.4645,0.0910,0.0758,5.10,6.13,0.8325,0.0906,5.11
rows=6656,fp32,0.5781,0.0988,0.0915,5.85,6.32,0.9257,0.1749,3.31
rows=7168,fp16,0.5353,0.1034,0.0817,5.18,6.55,0.7907,0.0672,7.97
rows=7168,bf16,0.5356,0.1033,0.0816,5.18,6.56,0.7902,0.0672,7.98
rows=7168,fp32,0.6708,0.1125,0.0992,5.96,6.76,0.8814,0.2020,3.31
rows=7680,fp16,0.6156,0.1199,0.0990,5.13,6.22,0.8253,0.1208,5.09
rows=7680,bf16,0.6155,0.1199,0.0989,5.13,6.22,0.8250,0.1194,5.15
rows=7680,fp32,0.7673,0.1303,0.1195,5.89,6.42,0.9169,0.2316,3.31
rows=8192,fp16,0.7009,0.1340,0.1057,5.23,6.63,0.7889,0.0866,8.08
rows=8192,bf16,0.7013,0.1340,0.1057,5.23,6.64,0.7885,0.0864,8.11
rows=8192,fp32,0.8702,0.1460,0.1279,5.96,6.80,0.8761,0.2631,3.31
rows=8704,fp16,0.7857,0.1529,0.1254,5.14,6.27,0.8201,0.1540,5.10
rows=8704,bf16,0.7861,0.1529,0.1254,5.14,6.27,0.8201,0.1523,5.16
rows=8704,fp32,0.9832,0.1662,0.1514,5.91,6.50,0.9105,0.2963,3.32
rows=9216,fp16,0.8768,0.1687,0.1329,5.20,6.60,0.7876,0.1082,8.10
rows=9216,bf16,0.8783,0.1687,0.1329,5.21,6.61,0.7877,0.1082,8.11
rows=9216,fp32,1.0991,0.1837,0.1612,5.98,6.82,0.8774,0.3319,3.31
rows=9728,fp16,0.9750,0.1899,0.1549,5.13,6.29,0.8158,0.1913,5.10
rows=9728,bf16,0.9756,0.1899,0.1549,5.14,6.30,0.8157,0.1892,5.15
rows=9728,fp32,1.2242,0.2065,0.1871,5.93,6.54,0.9059,0.3690,3.31
rows=10240,fp16,1.0778,0.2076,0.1632,5.19,6.60,0.7864,0.1327,8.12
rows=10240,bf16,1.0781,0.2076,0.1632,5.19,6.60,0.7865,0.1326,8.13
rows=10240,fp32,1.3564,0.2261,0.1981,6.00,6.85,0.8761,0.4090,3.32
