params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
K=13312,fp32,0.5993,0.9027,0.5766,0.66,1.04,0.6388,1.9630,0.31
K=13312,fp16,0.2990,0.3454,0.3080,0.87,0.97,0.8918,0.3903,0.77
K=13312,fp8_e4m3fn,0.1772,0.1672,0.1356,1.06,1.31,0.8107,0.2031,0.87
K=14336,fp32,0.6527,0.9875,0.6270,0.66,1.04,0.6349,2.1010,0.31
K=14336,fp16,0.3235,0.3700,0.3303,0.87,0.98,0.8926,0.4223,0.77
K=14336,fp8_e4m3fn,0.1875,0.1783,0.1449,1.05,1.29,0.8126,0.2157,0.87
K=15360,fp32,0.6935,1.0405,0.6785,0.67,1.02,0.6522,2.2342,0.31
K=15360,fp16,0.3462,0.3964,0.3537,0.87,0.98,0.8923,0.4427,0.78
K=15360,fp8_e4m3fn,0.2016,0.1899,0.1544,1.06,1.31,0.8129,0.2327,0.87
K=16384,fp32,0.7481,1.1101,0.7101,0.67,1.05,0.6397,2.4515,0.31
K=16384,fp16,0.3716,0.4183,0.3769,0.89,0.99,0.9010,0.4825,0.77
K=16384,fp8_e4m3fn,0.2211,0.2017,0.1642,1.10,1.35,0.8141,0.2540,0.87
K=17408,fp32,0.7881,1.1995,0.7708,0.66,1.02,0.6426,2.5736,0.31
K=17408,fp16,0.3918,0.4502,0.4090,0.87,0.96,0.9085,0.5040,0.78
K=17408,fp8_e4m3fn,0.2311,0.2131,0.1738,1.08,1.33,0.8160,0.2675,0.86
K=18432,fp32,0.9132,1.2588,0.8125,0.73,1.12,0.6454,2.6530,0.34
K=18432,fp16,0.4120,0.4787,0.4227,0.86,0.97,0.8828,0.5417,0.76
K=18432,fp8_e4m3fn,0.2361,0.2247,0.1838,1.05,1.28,0.8180,0.2722,0.87
K=19456,fp32,0.8946,1.3373,0.8629,0.67,1.04,0.6452,2.8304,0.32
K=19456,fp16,0.4343,0.5009,0.4488,0.87,0.97,0.8959,0.5668,0.77
K=19456,fp8_e4m3fn,0.2527,0.2361,0.1939,1.07,1.30,0.8214,0.2911,0.87
K=20480,fp32,0.9466,1.4130,0.9145,0.67,1.04,0.6472,2.9999,0.32
K=20480,fp16,0.4645,0.5421,0.4834,0.86,0.96,0.8918,0.6127,0.76
K=20480,fp8_e4m3fn,0.3148,0.2476,0.2037,1.27,1.55,0.8228,0.3637,0.87
