params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
seq_len=20480,int8,0.0938,0.0204,0.0556,4.59,1.69,2.7196,0.0300,3.14
seq_len=22528,fp16,0.1093,0.0282,0.0635,3.88,1.72,2.2506,0.0383,2.86
seq_len=22528,bf16,0.1094,0.0281,0.0635,3.90,1.72,2.2594,0.0378,2.89
seq_len=22528,fp32,0.1173,0.0478,0.0771,2.45,1.52,1.6129,0.0533,2.20
seq_len=22528,int8,0.1025,0.0222,0.0608,4.62,1.69,2.7426,0.0329,3.13
seq_len=24576,fp16,0.1185,0.0302,0.0689,3.93,1.72,2.2844,0.0410,2.89
seq_len=24576,bf16,0.1185,0.0303,0.0689,3.91,1.72,2.2726,0.0411,2.88
seq_len=24576,fp32,0.1271,0.0515,0.0836,2.47,1.52,1.6216,0.0577,2.21
seq_len=24576,int8,0.1112,0.0238,0.0659,4.67,1.69,2.7677,0.0353,3.17
seq_len=26624,fp16,0.1275,0.0324,0.0740,3.93,1.72,2.2809,0.0439,2.90
seq_len=26624,bf16,0.1277,0.0325,0.0740,3.93,1.73,2.2757,0.0438,2.91
seq_len=26624,fp32,0.1368,0.0554,0.0900,2.47,1.52,1.6254,0.0617,2.22
seq_len=26624,int8,0.1199,0.0257,0.0709,4.67,1.69,2.7654,0.0373,3.22
seq_len=28672,fp16,0.1365,0.0345,0.0793,3.96,1.72,2.2995,0.0467,2.93
seq_len=28672,bf16,0.1366,0.0344,0.0793,3.97,1.72,2.3073,0.0465,2.93
seq_len=28672,fp32,0.1467,0.0592,0.0963,2.48,1.52,1.6275,0.0660,2.22
seq_len=28672,int8,0.1287,0.0270,0.0762,4.76,1.69,2.8185,0.0404,3.19
seq_len=30720,fp16,0.1455,0.0365,0.0847,3.98,1.72,2.3180,0.0493,2.95
seq_len=30720,bf16,0.1457,0.0364,0.0845,4.00,1.72,2.3211,0.0497,2.93
seq_len=30720,fp32,0.1565,0.0631,0.1028,2.48,1.52,1.6277,0.0701,2.23
seq_len=30720,int8,0.1372,0.0289,0.0813,4.75,1.69,2.8129,0.0427,3.22
seq_len=32768,fp16,0.1545,0.0386,0.0898,4.00,1.72,2.3249,0.0526,2.93
seq_len=32768,bf16,0.1545,0.0385,0.0899,4.01,1.72,2.3356,0.0520,2.97
seq_len=32768,fp32,0.1663,0.0667,0.1092,2.49,1.52,1.6368,0.0741,2.24
seq_len=32768,int8,0.1458,0.0305,0.0864,4.78,1.69,2.8327,0.0448,3.25
seq_len=34816,fp16,0.1635,0.0407,0.0953,4.02,1.72,2.3423,0.0552,2.97
seq_len=34816,bf16,0.1636,0.0407,0.0953,4.02,1.72,2.3428,0.0554,2.95
seq_len=34816,fp32,0.1758,0.0708,0.1153,2.48,1.52,1.6297,0.0785,2.24
seq_len=34816,int8,0.1545,0.0322,0.0917,4.80,1.68,2.8480,0.0476,3.25
seq_len=36864,fp16,0.1724,0.0428,0.1005,4.03,1.71,2.3482,0.0579,2.99
seq_len=36864,bf16,0.1726,0.0427,0.1004,4.04,1.72,2.3535,0.0581,2.97
seq_len=36864,fp32,0.1856,0.0744,0.1219,2.49,1.52,1.6386,0.0828,2.24
seq_len=36864,int8,0.1632,0.0337,0.0969,4.84,1.68,2.8713,0.0500,3.27
seq_len=38912,fp16,0.1823,0.0448,0.1057,4.07,1.72,2.3585,0.0611,2.99
seq_len=38912,bf16,0.1824,0.0447,0.1058,4.08,1.72,2.3701,0.0615,2.97
seq_len=38912,fp32,0.1961,0.0782,0.1284,2.51,1.53,1.6409,0.0870,2.25
seq_len=38912,int8,0.1725,0.0356,0.1018,4.85,1.70,2.8606,0.0530,3.26
seq_len=40960,fp16,0.1918,0.0469,0.1110,4.09,1.73,2.3660,0.0644,2.98
seq_len=40960,bf16,0.1918,0.0469,0.1110,4.09,1.73,2.3660,0.0643,2.99
seq_len=40960,fp32,0.2063,0.0819,0.1350,2.52,1.53,1.6480,0.0917,2.25
seq_len=40960,int8,0.1818,0.0373,0.1069,4.87,1.70,2.8654,0.0562,3.24
