params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
"m=2048, n=11008",fp32,0.2302,0.4932,0.8578,0.47,0.27,1.7393,1.1113,0.20
"m=2048, n=14336",fp16,0.1631,0.3448,0.7114,0.47,0.23,2.0631,0.4582,0.34
"m=2048, n=14336",bf16,0.1560,0.3440,0.7110,0.45,0.22,2.0671,0.4576,0.32
"m=2048, n=14336",fp32,0.3103,0.6183,0.9223,0.50,0.34,1.4918,1.4213,0.21
"m=2048, n=28672",fp16,0.3135,0.6260,0.9673,0.50,0.32,1.5451,0.8518,0.37
"m=2048, n=28672",bf16,0.3005,0.6190,0.9604,0.49,0.31,1.5515,0.8500,0.36
"m=2048, n=28672",fp32,0.6233,1.1956,1.3571,0.52,0.46,1.1351,2.7906,0.22
"m=4096, n=4096",fp16,0.0906,0.2276,0.6887,0.40,0.13,3.0263,0.3021,0.29
"m=4096, n=4096",bf16,0.0872,0.2202,0.6874,0.40,0.13,3.1220,0.3021,0.28
"m=4096, n=4096",fp32,0.1776,0.3829,0.8652,0.46,0.21,2.2595,0.8760,0.20
"m=4096, n=5120",fp16,0.1141,0.2615,0.6852,0.44,0.17,2.6202,0.3466,0.31
"m=4096, n=5120",bf16,0.1096,0.2619,0.6840,0.42,0.16,2.6118,0.3458,0.30
"m=4096, n=5120",fp32,0.2207,0.4648,0.8792,0.47,0.25,1.8914,1.0589,0.20
"m=4096, n=11008",fp16,0.2402,0.5010,0.8973,0.48,0.27,1.7909,0.6865,0.34
"m=4096, n=11008",bf16,0.2294,0.5032,0.8939,0.46,0.26,1.7766,0.6836,0.32
"m=4096, n=11008",fp32,0.4870,0.9469,1.2240,0.51,0.40,1.2927,2.1735,0.22
"m=4096, n=14336",fp16,0.3119,0.6263,0.9683,0.50,0.32,1.5460,0.8530,0.37
"m=4096, n=14336",bf16,0.3005,0.6194,0.9602,0.49,0.31,1.5501,0.8508,0.35
"m=4096, n=14336",fp32,0.6428,1.1880,1.3565,0.54,0.47,1.1418,2.7882,0.22
"m=4096, n=28672",fp16,0.6078,1.2227,1.5188,0.50,0.40,1.2422,1.6604,0.37
"m=4096, n=28672",bf16,0.6050,1.2161,1.4819,0.50,0.41,1.2186,1.6530,0.36
"m=4096, n=28672",fp32,1.2880,2.3690,2.2977,0.54,0.56,0.9699,5.5405,0.23
"m=8192, n=4096",fp16,0.1744,0.3621,0.8252,0.48,0.21,2.2789,0.5361,0.31
"m=8192, n=4096",bf16,0.1666,0.3558,0.8226,0.47,0.20,2.3121,0.5383,0.29
"m=8192, n=4096",fp32,0.3390,0.7094,1.1002,0.48,0.31,1.5509,1.6515,0.20
"m=8192, n=5120",fp16,0.2217,0.4569,0.8226,0.49,0.27,1.8003,0.6247,0.34
"m=8192, n=5120",bf16,0.2119,0.4458,0.8179,0.48,0.26,1.8349,0.6229,0.33
"m=8192, n=5120",fp32,0.4337,0.8666,1.1163,0.50,0.39,1.2881,2.0091,0.21
"m=8192, n=11008",fp16,0.4766,0.9439,1.2413,0.50,0.38,1.3151,1.2873,0.37
"m=8192, n=11008",bf16,0.4573,0.9352,1.2213,0.49,0.37,1.3059,1.2850,0.34
"m=8192, n=11008",fp32,0.9916,1.8265,1.8350,0.54,0.54,1.0047,4.2543,0.22
"m=8192, n=14336",fp16,0.6095,1.2362,1.5157,0.49,0.40,1.2261,1.6647,0.38
"m=8192, n=14336",bf16,0.5896,1.2242,1.4868,0.48,0.40,1.2145,1.6567,0.35
"m=8192, n=14336",fp32,1.3177,2.3761,2.3043,0.55,0.57,0.9697,5.5404,0.24
"m=8192, n=28672",fp16,1.3252,2.4966,2.6853,0.53,0.49,1.0756,3.3410,0.39
"m=8192, n=28672",bf16,1.3065,2.4282,2.6090,0.54,0.50,1.0744,3.2751,0.39
"m=8192, n=28672",fp32,2.7236,4.7810,4.2377,0.57,0.64,0.8864,11.0409,0.24
