params,dtype,torch_ms,triton_ms,cutile_ms,speedup_triton,speedup_cutile,triton_vs_cutile,tilelang_ms,speedup_tilelang
seq_len=22528,fp16,0.1095,0.0268,0.0630,4.09,1.74,2.3546,0.0300,3.65
seq_len=22528,bf16,0.1094,0.0270,0.0630,4.06,1.74,2.3364,0.0297,3.68
seq_len=22528,fp32,0.1173,0.0479,0.0719,2.45,1.63,1.5022,0.0492,2.39
seq_len=22528,int8,0.1022,0.0216,0.0605,4.73,1.69,2.8029,0.0240,4.27
seq_len=24576,fp16,0.1183,0.0287,0.0685,4.13,1.73,2.3873,0.0321,3.69
seq_len=24576,bf16,0.1185,0.0289,0.0684,4.10,1.73,2.3673,0.0320,3.70
seq_len=24576,fp32,0.1269,0.0515,0.0772,2.46,1.64,1.4978,0.0530,2.40
seq_len=24576,int8,0.1109,0.0234,0.0654,4.75,1.70,2.7986,0.0256,4.35
seq_len=26624,fp16,0.1276,0.0310,0.0735,4.12,1.74,2.3753,0.0340,3.75
seq_len=26624,bf16,0.1276,0.0309,0.0737,4.13,1.73,2.3866,0.0339,3.76
seq_len=26624,fp32,0.1367,0.0554,0.0831,2.47,1.65,1.4990,0.0567,2.41
seq_len=26624,int8,0.1197,0.0254,0.0705,4.71,1.70,2.7730,0.0272,4.42
seq_len=28672,fp16,0.1366,0.0329,0.0789,4.15,1.73,2.3973,0.0359,3.80
seq_len=28672,bf16,0.1368,0.0328,0.0788,4.17,1.74,2.4034,0.0365,3.75
seq_len=28672,fp32,0.1466,0.0593,0.0893,2.47,1.64,1.5059,0.0607,2.42
seq_len=28672,int8,0.1289,0.0271,0.0758,4.75,1.70,2.7972,0.0291,4.41
seq_len=30720,fp16,0.1456,0.0351,0.0845,4.15,1.72,2.4080,0.0382,3.81
seq_len=30720,bf16,0.1456,0.0350,0.0845,4.17,1.72,2.4179,0.0381,3.81
seq_len=30720,fp32,0.1563,0.0631,0.0945,2.48,1.65,1.4977,0.0644,2.42
seq_len=30720,int8,0.1371,0.0288,0.0811,4.76,1.69,2.8143,0.0305,4.50
seq_len=32768,fp16,0.1546,0.0371,0.0898,4.17,1.72,2.4219,0.0402,3.85
seq_len=32768,bf16,0.1546,0.0369,0.0898,4.18,1.72,2.4294,0.0401,3.86
seq_len=32768,fp32,0.1659,0.0668,0.1005,2.49,1.65,1.5059,0.0684,2.42
seq_len=32768,int8,0.1458,0.0305,0.0863,4.78,1.69,2.8266,0.0323,4.52
seq_len=34816,fp16,0.1636,0.0387,0.0951,4.23,1.72,2.4549,0.0423,3.87
seq_len=34816,bf16,0.1634,0.0388,0.0952,4.22,1.72,2.4549,0.0421,3.89
seq_len=34816,fp32,0.1755,0.0720,0.1063,2.44,1.65,1.4760,0.0719,2.44
seq_len=34816,int8,0.1549,0.0328,0.0916,4.72,1.69,2.7881,0.0338,4.56
seq_len=36864,fp16,0.1728,0.0409,0.1003,4.22,1.72,2.4521,0.0443,3.90
seq_len=36864,bf16,0.1728,0.0403,0.1005,4.29,1.72,2.4923,0.0444,3.89
seq_len=36864,fp32,0.1855,0.0760,0.1122,2.44,1.65,1.4769,0.0760,2.44
seq_len=36864,int8,0.1637,0.0348,0.0963,4.70,1.70,2.7662,0.0354,4.61
seq_len=38912,fp16,0.1827,0.0421,0.1056,4.34,1.73,2.5062,0.0463,3.94
seq_len=38912,bf16,0.1826,0.0422,0.1059,4.33,1.73,2.5081,0.0463,3.94
seq_len=38912,fp32,0.1961,0.0787,0.1185,2.49,1.66,1.5054,0.0797,2.46
seq_len=38912,int8,0.1725,0.0363,0.1019,4.75,1.69,2.8066,0.0372,4.64
seq_len=40960,fp16,0.1922,0.0441,0.1112,4.36,1.73,2.5223,0.0485,3.97
seq_len=40960,bf16,0.1920,0.0440,0.1110,4.36,1.73,2.5220,0.0485,3.95
seq_len=40960,fp32,0.2063,0.0826,0.1254,2.50,1.64,1.5185,0.0832,2.48
seq_len=40960,int8,0.1812,0.0364,0.1071,4.97,1.69,2.9383,0.0386,4.72
