"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Scheduler Statistics","One or More Eligible","%","1.73",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.02",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Scheduler Statistics","No Eligible","%","98.27",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","10.33",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.02",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this kernel each scheduler only issues an instruction every 57.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this kernel allocates an average of 10.33 active warps per scheduler, but only an average of 0.02 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","3.819"
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","596.34",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","598.05",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","32",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this kernel spends 486.0 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 81.5% of the total average of 596.3 cycles between issuing two instructions.","global","3.819"
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Kernel Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","30720",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Instruction Statistics","Executed Instructions","inst","2949120",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","30808.34",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Instruction Statistics","Issued Instructions","inst","2957601",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","InstructionStats","","","","FPInstructions","OPT","This kernel executes 0 fused and 655360 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 50% (relative to its current performance). Check the Source page to identify where this kernel executes FP32 instructions.","global","0.4907"
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Block Size","","256",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Grid Size","","20480",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","24",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","Kbyte","16.38",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","# SMs","SM","24",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Threads","thread","5242880",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Uses Green Context","","0",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Launch Statistics","Waves Per SM","","142.22",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Block Limit SM","block","24",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Block Limit Registers","block","10",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Block Limit Shared Mem","block","16",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Block Limit Warps","block","6",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Theoretical Occupancy","%","100",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Achieved Occupancy","%","86.72",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","Achieved Active Warps Per SM","warp","41.63",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Occupancy","","","","AchievedOccupancy","OPT","The difference between calculated theoretical (100.0%) and measured achieved occupancy (86.7%) can be the result of warp scheduling overheads or workload imbalances during the kernel execution. Load imbalances can occur between warps within a block as well as across blocks of the same kernel. See the CUDA Best Practices Guide (https://docs.nvidia.com/cuda/cuda-c-best-practices-guide/index.html#occupancy) for more details on optimizing occupancy.","global","3.819"
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","7550224",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","31399936",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","1738971.54",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","41829168",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","1596727.17",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","18857412",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","1738971.54",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","41829168",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","1779053.99",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","167316672",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Source Counters","Branch Instructions Ratio","%","0.06",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Source Counters","Branch Instructions","inst","163840",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Source Counters","Branch Efficiency","%","0",
"0","838093","python3.10","127.0.0.1","add_kernel_kernel","1","7","(256, 1, 1)","(20480, 1, 1)","0","8.9","Source Counters","Avg. Divergent Branches","","0",
